m/z	retention time	p-value	statistic
315.20334	5.1999726	2.0	1000.0
339.34924	11.550943	2.0	1000.0
390.33408	14.82705	2.0	1000.0
673.2796	16.494051	2.0	1000.0
618.4828	16.74804	2.0	1000.0
353.1357	7.3180504	2.0	1000.0
142.09952	5.1760197	2.0	1000.0
320.23294	12.509917	2.0	1000.0
463.18375	6.9160123	2.0	1000.0
244.13274	8.278018	2.0	1000.0
397.1483	6.731987	2.0	1000.0
342.2159	12.403953	2.0	1000.0
240.06087	6.165024	2.0	1000.0
503.323	12.907081	2.0	1000.0
198.16174	9.70001	2.0	1000.0
709.24146	14.523951	2.0	1000.0
209.99619	5.0419927	2.0	1000.0
336.15875	11.682006	2.0	1000.0
292.25165	10.502964	2.0	1000.0
632.45355	14.759894	2.0	1000.0
387.20987	6.8859878	2.0	1000.0
326.19373	3.8000193	2.0	1000.0
794.843	1.2540048	2.0	1000.0
521.589	14.584968	2.0	1000.0
366.25818	7.4489784	2.0	1000.0
266.23578	9.772962	2.0	1000.0
562.42084	15.028928	2.0	1000.0
446.339	15.087922	2.0	1000.0
173.14124	5.1760197	2.0	1000.0
294.23065	9.715	2.0	1000.0
191.13075	8.850046	2.0	1000.0
335.0643	6.569024	2.0	1000.0
210.1218	5.77498	2.0	1000.0
231.14603	0.9309998	2.0	1000.0
248.03555	7.323979	2.0	1000.0
607.4129	16.333006	2.0	1000.0
590.3098	6.9440274	2.0	1000.0
530.2667	14.169949	2.0	1000.0
938.588	16.428083	2.0	1000.0
431.303	8.583007	2.0	1000.0
442.32748	14.349088	2.0	1000.0
504.15546	9.62402	2.0	1000.0
759.45544	12.973032	2.0	1000.0
278.15152	13.122043	2.0	1000.0
206.14186	4.407981	2.0	1000.0
196.15744	5.9839654	2.0	1000.0
311.15247	11.61197	2.0	1000.0
632.7435	2.6860015	2.0	1000.0
284.10236	7.2519684	2.0	1000.0
352.1383	8.540028	2.0	1000.0
368.37585	12.683069	2.0	1000.0
194.1139	0.92800295	2.0	1000.0
112.05231	7.437011	2.0	1000.0
525.4234	14.3110285	2.0	1000.0
354.15842	4.5030103	2.0	1000.0
311.10938	5.5949764	2.0	1000.0
282.21954	12.659058	2.0	1000.0
58.0423	4.6189947	2.0	1000.0
158.10754	7.2250357	2.0	1000.0
427.36462	12.379921	0.03	2.1775608803004722
282.1829	10.541015	2.0	1000.0
817.85864	2.6390035	2.0	1000.0
501.28537	11.946935	2.0	1000.0
314.1864	11.562011	2.0	1000.0
360.1756	4.782979	2.0	1000.0
673.2798	16.36807	2.0	1000.0
744.86414	1.288003	2.0	1000.0
569.4493	14.29593	2.0	1000.0
622.29596	12.369023	2.0	1000.0
767.52484	14.787078	2.0	1000.0
613.4392	13.270018	2.0	1000.0
687.2585	14.56005	2.0	1000.0
348.2778	10.262031	2.0	1000.0
662.447	14.416993	2.0	1000.0
935.56006	12.878942	2.0	1000.0
261.1933	0.94299513	2.0	1000.0
226.1163	5.5779657	2.0	1000.0
262.12036	7.2580404	2.0	1000.0
280.21472	9.193027	2.0	1000.0
204.13626	5.5779657	2.0	1000.0
58.04241	5.878982	2.0	1000.0
180.11491	8.907016	2.0	1000.0
381.0786	7.3180504	2.0	1000.0
306.2395	10.441938	2.0	1000.0
720.5003	14.321909	2.0	1000.0
129.04205	4.5030103	2.0	1000.0
175.06316	6.4209685	2.0	1000.0
574.3687	13.2949505	2.0	1000.0
210.16669	8.705034	2.0	1000.0
420.14014	6.132018	2.0	1000.0
166.10971	0.91900444	2.0	1000.0
472.25165	5.118985	2.0	1000.0
461.26028	7.7959566	2.0	1000.0
264.0977	9.267048	2.0	1000.0
330.23972	9.166993	2.0	1000.0
442.32733	14.174932	2.0	1000.0
101.08405	3.9949987	2.0	1000.0
689.27466	14.395018	2.0	1000.0
364.3088	11.582023	2.0	1000.0
583.4673	14.789039	2.0	1000.0
170.08963	3.7530215	2.0	1000.0
618.4314	14.2769575	2.0	1000.0
246.14685	7.053969	2.0	1000.0
375.19434	7.958987	2.0	1000.0
332.1964	10.993026	2.0	1000.0
270.0728	5.4890122	2.0	1000.0
350.2937	11.124021	2.0	1000.0
268.20428	12.116061	2.0	1000.0
320.23315	13.441928	2.0	1000.0
104.0264	4.4489813	2.0	1000.0
569.4139	13.292976	2.0	1000.0
881.8657	0.881004	2.0	1000.0
375.31122	13.787075	2.0	1000.0
287.1728	5.2990036	2.0	1000.0
354.2743	14.229003	2.0	1000.0
762.834	0.91299605	2.0	1000.0
332.2927	14.344107	2.0	1000.0
342.2162	12.3349695	2.0	1000.0
481.39676	14.337923	2.0	1000.0
262.2171	10.812989	2.0	1000.0
394.26974	13.2989435	2.0	1000.0
182.14212	4.9189696	2.0	1000.0
249.1098	10.955044	2.0	1000.0
700.4022	16.911047	2.0	1000.0
166.1103	2.057006	2.0	1000.0
226.15681	7.8200216	2.0	1000.0
341.18494	6.556957	2.0	1000.0
112.0525	6.0620103	2.0	1000.0
618.3954	13.269035	2.0	1000.0
384.28525	13.792975	2.0	1000.0
364.09753	0.8179954	2.0	1000.0
184.1204	3.4279857	2.0	1000.0
356.2707	11.4889345	2.0	1000.0
442.1989	12.014033	2.0	1000.0
853.5743	13.313972	2.0	1000.0
375.19467	8.823027	2.0	1000.0
186.08894	5.0200143	2.0	1000.0
108.09353	5.819015	2.0	1000.0
331.21503	13.204067	2.0	1000.0
359.96094	1.1810051	2.0	1000.0
169.10867	0.8649971	2.0	1000.0
954.562	16.429066	2.0	1000.0
590.351	5.532976	2.0	1000.0
212.17754	10.676935	2.0	1000.0
287.28137	9.686026	2.0	1000.0
314.18466	4.5069957	2.0	1000.0
394.26974	12.986954	2.0	1000.0
341.29312	13.541015	2.0	1000.0
629.47174	13.276965	0.03	2.1775608803004722
244.17764	4.6689706	2.0	1000.0
210.13686	5.2229867	2.0	1000.0
203.14165	5.749018	2.0	1000.0
296.15384	4.131988	2.0	1000.0
452.15994	10.375979	2.0	1000.0
353.32892	14.321909	2.0	1000.0
313.26147	14.219105	2.0	1000.0
86.04187	4.0520015	2.0	1000.0
310.21454	11.591953	2.0	1000.0
398.30078	14.229982	2.0	1000.0
325.19696	8.204046	2.0	1000.0
296.15787	6.9069858	2.0	1000.0
429.28836	8.553003	2.0	1000.0
542.20776	6.5080385	2.0	1000.0
590.4009	13.3030815	2.0	1000.0
348.31418	12.8530245	2.0	1000.0
502.29858	5.2159963	2.0	1000.0
706.4708	13.710963	2.0	1000.0
399.33215	11.368031	2.0	1000.0
662.45197	14.198109	2.0	1000.0
415.18253	5.9430356	2.0	1000.0
432.3813	16.793953	0.03	2.1775608803004722
627.49005	14.7630625	2.0	1000.0
264.22018	8.866006	2.0	1000.0
170.1308	7.4990196	2.0	1000.0
116.08334	5.874018	2.0	1000.0
348.28793	13.395018	2.0	1000.0
272.15967	6.7800245	2.0	1000.0
940.5153	12.875	2.0	1000.0
341.22028	8.381032	2.0	1000.0
530.34326	13.3260565	2.0	1000.0
128.07858	0.7999965	2.0	1000.0
354.08896	14.073108	2.0	1000.0
117.07918	0.8649971	2.0	1000.0
259.06235	4.6310053	2.0	1000.0
369.35992	13.276965	2.0	1000.0
372.28992	12.955049	2.0	1000.0
280.25177	10.398961	2.0	1000.0
492.30646	12.901968	2.0	1000.0
282.25604	13.949085	2.0	1000.0
332.29242	14.349088	2.0	1000.0
346.3079	14.830052	2.0	1000.0
350.29175	12.03092	2.0	1000.0
984.54083	12.8530245	2.0	1000.0
218.18867	10.72604	2.0	1000.0
751.5044	12.758931	2.0	1000.0
364.129	12.897959	2.0	1000.0
298.25037	13.19298	2.0	1000.0
610.54236	13.99206	2.0	1000.0
662.42206	13.244031	2.0	1000.0
155.13055	5.1850357	2.0	1000.0
308.24643	9.429008	2.0	1000.0
673.2799	16.083006	2.0	1000.0
614.3414	7.91997	2.0	1000.0
315.20465	5.8249707	2.0	1000.0
715.42914	12.996059	2.0	1000.0
248.19888	9.409994	2.0	1000.0
751.84814	0.8770058	2.0	1000.0
166.11082	3.2449956	2.0	1000.0
310.177	10.3030405	2.0	1000.0
362.30322	13.810049	2.0	1000.0
651.7249	0.93899685	2.0	1000.0
555.4342	13.841928	2.0	1000.0
536.3313	12.883929	2.0	1000.0
706.4764	14.232937	2.0	1000.0
364.12567	14.1030245	2.0	1000.0
449.31802	14.06495	2.0	1000.0
552.2687	8.327953	2.0	1000.0
309.19452	6.834975	2.0	1000.0
311.15265	11.769034	2.0	1000.0
351.31448	13.966927	2.0	1000.0
519.32495	4.9540105	2.0	1000.0
336.2268	10.987958	2.0	1000.0
170.0946	4.951001	2.0	1000.0
238.14001	0.934998	2.0	1000.0
234.14696	6.3330073	2.0	1000.0
235.15704	8.08003	2.0	1000.0
228.1347	7.2529798	2.0	1000.0
350.2854	9.633978	2.0	1000.0
767.5225	14.562989	2.0	1000.0
170.13116	9.347988	2.0	1000.0
226.19302	11.086949	2.0	1000.0
166.07808	7.3820286	2.0	1000.0
491.25238	9.904974	2.0	1000.0
330.2674	12.101044	2.0	1000.0
420.34467	14.291993	2.0	1000.0
506.20255	11.199051	2.0	1000.0
252.18292	8.204046	2.0	1000.0
361.21564	5.9169927	2.0	1000.0
143.1673	4.452987	2.0	1000.0
386.37396	13.261088	2.0	1000.0
296.2351	12.393037	0.03	2.1775608803004722
474.3089	8.898967	2.0	1000.0
896.4888	12.900916	2.0	1000.0
300.2794	9.31999	2.0	1000.0
500.36804	14.819928	2.0	1000.0
171.12566	0.91500247	2.0	1000.0
254.18816	11.550943	2.0	1000.0
451.20078	11.3650675	2.0	1000.0
212.10686	4.925026	2.0	1000.0
398.17285	5.0419927	2.0	1000.0
396.15268	5.3239803	2.0	1000.0
179.05817	4.4489813	2.0	1000.0
428.31137	13.75	2.0	1000.0
85.08978	0.8789982	2.0	1000.0
266.19962	8.454047	2.0	1000.0
336.31277	11.482944	2.0	1000.0
779.883	1.1420029	2.0	1000.0
345.0015	1.0209975	2.0	1000.0
257.2716	10.5680065	2.0	1000.0
318.27817	13.8060465	2.0	1000.0
269.30798	12.316932	2.0	1000.0
580.3579	12.999021	2.0	1000.0
246.14713	7.0569515	2.0	1000.0
382.30533	15.182035	2.0	1000.0
308.12384	9.728024	2.0	1000.0
226.19325	11.596037	2.0	1000.0
596.0754	13.520018	2.0	1000.0
252.18375	7.770016	2.0	1000.0
353.3291	13.788058	2.0	1000.0
338.11322	10.592951	2.0	1000.0
524.28046	4.9519944	2.0	1000.0
222.17331	6.5439634	2.0	1000.0
358.19635	6.4140067	2.0	1000.0
426.29648	14.113903	2.0	1000.0
673.2798	16.577059	2.0	1000.0
306.26706	11.113939	2.0	1000.0
499.29355	13.509906	2.0	1000.0
192.0272	1.0949978	2.0	1000.0
170.1306	8.482956	2.0	1000.0
232.07112	6.749019	2.0	1000.0
293.1993	12.669951	2.0	1000.0
312.13605	13.018039	2.0	1000.0
58.04214	4.4169927	2.0	1000.0
516.363	13.858921	2.0	1000.0
388.1449	8.04902	2.0	1000.0
394.26947	13.196919	2.0	1000.0
378.2982	12.65395	2.0	1000.0
663.5798	14.055066	2.0	1000.0
560.30347	5.4610033	2.0	1000.0
275.13687	0.8259961	2.0	1000.0
344.25647	11.948083	2.0	1000.0
218.11626	5.6100235	2.0	1000.0
248.16336	7.66095	2.0	1000.0
691.2895	14.305068	2.0	1000.0
970.5778	14.926886	2.0	1000.0
160.11003	5.1639934	2.0	1000.0
137.11977	0.92000544	2.0	1000.0
624.38513	12.838979	2.0	1000.0
528.3748	13.375979	2.0	1000.0
190.12059	6.7390122	2.0	1000.0
693.56946	16.589935	2.0	1000.0
181.07385	1.2529953	2.0	1000.0
560.39014	13.801895	2.0	1000.0
185.10593	0.8229985	2.0	1000.0
511.40778	13.863906	2.0	1000.0
240.17326	10.994009	2.0	1000.0
448.2801	12.913056	2.0	1000.0
852.46313	12.924943	2.0	1000.0
711.2565	14.395997	2.0	1000.0
599.4604	13.8189535	2.0	1000.0
238.16805	7.014959	2.0	1000.0
657.46735	13.24606	2.0	1000.0
275.26108	11.740072	2.0	1000.0
514.38403	15.392065	2.0	1000.0
216.07462	0.81200314	2.0	1000.0
150.08981	6.470965	2.0	1000.0
304.20056	12.811028	2.0	1000.0
386.18594	10.702013	2.0	1000.0
279.25208	10.3969755	2.0	1000.0
613.4751	14.2789345	2.0	1000.0
345.21497	6.2390122	2.0	1000.0
676.47375	14.345084	2.0	1000.0
131.09479	0.9209964	2.0	1000.0
264.22015	9.6269655	2.0	1000.0
467.38196	13.882942	2.0	1000.0
296.12393	9.188975	2.0	1000.0
280.21524	9.100048	2.0	1000.0
442.3272	14.33995	2.0	1000.0
288.23068	10.772961	2.0	1000.0
404.2567	14.232937	2.0	1000.0
72.05779	4.425023	2.0	1000.0
558.4107	14.897957	2.0	1000.0
190.15704	8.187011	2.0	1000.0
727.2516	14.806054	2.0	1000.0
118.07942	6.997019	2.0	1000.0
344.25613	11.8500595	2.0	1000.0
171.1078	13.403942	2.0	1000.0
366.23798	11.829063	2.0	1000.0
672.3623	9.620068	2.0	1000.0
279.15002	4.754	2.0	1000.0
417.28464	12.703012	2.0	1000.0
366.23795	11.951043	2.0	1000.0
233.21413	9.564955	2.0	1000.0
468.38116	14.773951	2.0	1000.0
367.41718	13.636092	2.0	1000.0
361.97568	3.790014	2.0	1000.0
456.33725	15.040032	2.0	1000.0
454.1847	8.416993	2.0	1000.0
595.2855	15.456046	2.0	1000.0
364.12903	12.912073	2.0	1000.0
415.36597	12.685049	2.0	1000.0
176.09402	0.8479985	2.0	1000.0
640.7293	2.6739924	2.0	1000.0
270.18155	9.417979	2.0	1000.0
539.43933	14.807033	2.0	1000.0
234.14902	8.33598	2.0	1000.0
858.53076	13.315947	2.0	1000.0
210.08664	5.884018	2.0	1000.0
560.331	6.4260206	2.0	1000.0
676.47125	14.742066	2.0	1000.0
262.22974	12.10006	2.0	1000.0
284.18097	9.586954	2.0	1000.0
315.1899	11.645017	2.0	1000.0
218.07256	2.7989905	2.0	1000.0
336.3136	12.566931	2.0	1000.0
254.22446	13.184053	2.0	1000.0
280.2148	9.425981	2.0	1000.0
979.5867	12.857941	2.0	1000.0
186.1044	10.128951	2.0	1000.0
216.09917	6.966013	2.0	1000.0
248.16235	5.9230204	2.0	1000.0
264.09708	9.829055	2.0	1000.0
224.15257	6.1760206	2.0	1000.0
148.97025	4.298988	2.0	1000.0
250.17374	9.094029	2.0	1000.0
176.10468	6.616961	2.0	1000.0
130.09953	4.386984	2.0	1000.0
357.30283	15.046969	2.0	1000.0
285.13672	10.277982	2.0	1000.0
447.29785	9.246045	2.0	1000.0
364.28098	11.562011	2.0	1000.0
208.14612	8.143022	2.0	1000.0
387.33463	11.625	2.0	1000.0
359.9604	1.1640013	2.0	1000.0
348.27762	11.245074	2.0	1000.0
280.21494	8.145997	2.0	1000.0
447.1343	8.065966	2.0	1000.0
506.2485	10.118998	2.0	1000.0
374.2431	13.5239525	2.0	1000.0
518.3949	16.266064	2.0	1000.0
765.865	0.89499575	2.0	1000.0
808.43665	12.949074	2.0	1000.0
277.24042	10.443987	2.0	1000.0
410.33298	12.220061	0.03	2.1775608803004722
213.1731	8.222967	2.0	1000.0
217.14651	11.945951	2.0	1000.0
443.35648	10.123035	2.0	1000.0
287.17288	5.2990036	2.0	1000.0
248.15224	7.249019	2.0	1000.0
336.27768	10.637037	2.0	1000.0
500.37756	13.641079	2.0	1000.0
201.2088	7.9799843	2.0	1000.0
287.22473	14.833985	2.0	1000.0
310.21494	11.168957	2.0	1000.0
320.23267	13.055058	2.0	1000.0
365.26318	8.83903	2.0	1000.0
312.22705	12.972049	2.0	1000.0
71.0726	0.8689961	2.0	1000.0
712.8366	1.2579968	2.0	1000.0
269.27112	7.6340213	2.0	1000.0
302.11197	7.3310385	2.0	1000.0
912.4995	13.713971	2.0	1000.0
129.04254	4.4389853	2.0	1000.0
956.52545	13.715933	2.0	1000.0
414.20413	11.167977	2.0	1000.0
294.26706	11.013021	2.0	1000.0
247.12106	7.8889675	2.0	1000.0
156.1144	9.681981	2.0	1000.0
329.15863	5.7549653	2.0	1000.0
490.36322	15.024932	2.0	1000.0
206.15208	5.780024	2.0	1000.0
291.20404	4.2979918	2.0	1000.0
673.27997	16.22505	2.0	1000.0
112.05223	7.2470202	2.0	1000.0
315.20453	5.8249707	2.0	1000.0
452.1599	11.426925	2.0	1000.0
308.08917	8.455032	2.0	1000.0
671.4027	13.020018	2.0	1000.0
345.2145	5.3379784	2.0	1000.0
265.09863	7.3180504	2.0	1000.0
128.06265	8.625	2.0	1000.0
260.10303	8.591	2.0	1000.0
339.14728	6.4529543	2.0	1000.0
764.4107	12.973032	2.0	1000.0
104.0264	10.1299305	2.0	1000.0
366.23813	11.742036	2.0	1000.0
241.2768	11.859984	2.0	1000.0
191.04314	7.3180504	2.0	1000.0
388.1039	13.091934	2.0	1000.0
166.07553	7.0429816	2.0	1000.0
378.20685	13.202038	2.0	1000.0
296.2353	12.3530245	2.0	1000.0
614.45184	15.062011	2.0	1000.0
170.13054	9.188975	2.0	1000.0
60.03263	0.804995	2.0	1000.0
233.16235	3.4439783	2.0	1000.0
226.1569	9.105968	2.0	1000.0
373.3526	12.649938	0.03	2.1775608803004722
627.7844	3.6049871	2.0	1000.0
222.08931	9.948051	2.0	1000.0
326.0007	10.319974	2.0	1000.0
208.14604	11.51205	2.0	1000.0
236.18874	7.396977	2.0	1000.0
288.2665	14.342905	2.0	1000.0
592.3954	16.54297	2.0	1000.0
397.35245	12.604982	2.0	1000.0
385.3302	15.291993	2.0	1000.0
151.05228	6.9740534	2.0	1000.0
146.09581	4.308994	2.0	1000.0
939.6278	2.6619902	2.0	1000.0
229.2024	7.8359833	2.0	1000.0
241.27667	8.416015	2.0	1000.0
202.0556	5.4279833	2.0	1000.0
244.10725	6.470965	2.0	1000.0
1000.5519	13.700065	2.0	1000.0
216.09814	7.1609545	0.03	2.1775608803004722
261.24557	10.956043	2.0	1000.0
717.11725	10.526994	2.0	1000.0
287.17282	4.233001	2.0	1000.0
145.0525	3.7220159	2.0	1000.0
471.23203	5.54598	2.0	1000.0
128.08383	4.1899695	2.0	1000.0
311.31854	16.282112	2.0	1000.0
191.16707	8.66798	2.0	1000.0
431.30276	8.448017	2.0	1000.0
678.3585	13.60696	2.0	1000.0
671.5164	14.741088	2.0	1000.0
265.14474	9.095008	2.0	1000.0
142.09872	6.25	2.0	1000.0
384.0787	9.48897	2.0	1000.0
341.25568	9.301963	2.0	1000.0
145.05246	4.774996	2.0	1000.0
342.26678	10.470036	2.0	1000.0
537.35443	6.3259854	2.0	1000.0
475.2817	6.7050214	2.0	1000.0
430.30798	12.380977	2.0	1000.0
387.33698	12.048956	0.03	2.1775608803004722
606.3845	15.209968	2.0	1000.0
525.389	13.316929	2.0	1000.0
376.2256	13.175923	2.0	1000.0
490.36322	14.770018	2.0	1000.0
339.34998	11.172004	2.0	1000.0
191.02417	0.8439962	2.0	1000.0
274.1037	3.75	2.0	1000.0
314.17517	7.434031	2.0	1000.0
188.10431	5.7890005	2.0	1000.0
487.34998	12.901968	2.0	1000.0
366.20245	13.057019	2.0	1000.0
442.23328	11.751964	2.0	1000.0
271.2508	9.527994	2.0	1000.0
170.1309	7.497022	2.0	1000.0
339.2018	5.80102	2.0	1000.0
305.18216	3.6140115	2.0	1000.0
604.4158	13.679068	2.0	1000.0
453.22614	10.028987	2.0	1000.0
354.2231	5.241966	2.0	1000.0
310.15274	4.2590117	2.0	1000.0
261.2299	8.105969	2.0	1000.0
268.20395	10.824046	0.03	2.1775608803004722
112.10542	0.8380043	2.0	1000.0
337.19522	5.5389977	2.0	1000.0
136.03792	1.062005	2.0	1000.0
291.25113	10.474075	2.0	1000.0
270.14166	7.434031	2.0	1000.0
148.11055	4.867998	2.0	1000.0
296.23544	13.219095	2.0	1000.0
412.18887	13.25394	2.0	1000.0
197.14693	7.8899546	2.0	1000.0
266.17447	4.725997	2.0	1000.0
252.21996	8.319023	2.0	1000.0
118.00882	0.8309958	2.0	1000.0
250.11934	10.202985	2.0	1000.0
174.10262	0.8540023	2.0	1000.0
795.5322	12.741069	2.0	1000.0
210.087	4.9860067	2.0	1000.0
367.27173	9.852038	2.0	1000.0
488.24072	10.127966	2.0	1000.0
285.19382	6.4089913	2.0	1000.0
784.87616	10.433062	2.0	1000.0
342.1471	12.823094	2.0	1000.0
415.3077	6.6940255	2.0	1000.0
632.7434	2.6910048	2.0	1000.0
378.18625	4.0310054	2.0	1000.0
793.8338	1.2540048	2.0	1000.0
330.1431	7.6819468	2.0	1000.0
356.24615	9.645997	2.0	1000.0
344.18115	5.886978	2.0	1000.0
158.10912	6.6789694	2.0	1000.0
338.11368	10.58695	2.0	1000.0
310.12628	0.85299736	2.0	1000.0
274.25082	13.90196	2.0	1000.0
720.38446	12.996059	2.0	1000.0
444.24524	5.0070043	2.0	1000.0
701.4977	13.223035	2.0	1000.0
296.23508	13.438972	2.0	1000.0
343.2711	9.946966	2.0	1000.0
496.16785	7.323979	2.0	1000.0
404.34964	15.394036	2.0	1000.0
315.27664	12.458007	2.0	1000.0
327.99777	10.318989	2.0	1000.0
298.14197	6.0290337	2.0	1000.0
322.2619	10.437011	2.0	1000.0
584.26416	8.402028	2.0	1000.0
200.0359	3.4890115	2.0	1000.0
720.4986	14.715925	2.0	1000.0
824.4471	13.7719755	2.0	1000.0
951.5699	13.687989	2.0	1000.0
662.45184	14.252955	2.0	1000.0
173.11995	10.952016	2.0	1000.0
414.29572	13.236951	2.0	1000.0
381.0758	11.4780245	2.0	1000.0
662.44464	14.725067	2.0	1000.0
145.11072	0.8210054	2.0	1000.0
614.45166	15.03806	2.0	1000.0
528.32043	10.249021	2.0	1000.0
279.2509	10.149947	2.0	1000.0
380.25415	11.208007	2.0	1000.0
283.17847	4.058988	2.0	1000.0
662.4583	13.9520445	2.0	1000.0
336.15723	11.983926	2.0	1000.0
421.09277	9.363973	2.0	1000.0
170.1312	9.972999	2.0	1000.0
311.21002	6.823979	2.0	1000.0
743.44507	11.028972	2.0	1000.0
328.17953	5.672035	2.0	1000.0
863.51746	13.753939	2.0	1000.0
712.4377	12.995081	2.0	1000.0
190.12001	6.739991	2.0	1000.0
390.2149	10.558063	2.0	1000.0
141.02263	7.337955	2.0	1000.0
645.24854	15.170928	2.0	1000.0
430.27017	9.6230345	2.0	1000.0
166.11066	1.2449964	2.0	1000.0
360.32376	15.380954	2.0	1000.0
344.25592	11.622039	2.0	1000.0
362.3035	13.810049	2.0	1000.0
170.09422	4.853021	2.0	1000.0
318.21713	13.0	2.0	1000.0
318.21725	12.247041	2.0	1000.0
194.08984	4.33399	2.0	1000.0
291.25583	8.548022	2.0	1000.0
787.4712	11.02296	2.0	1000.0
315.20462	5.756025	2.0	1000.0
446.33948	15.612909	2.0	1000.0
382.3556	13.097051	2.0	1000.0
394.2698	12.993047	2.0	1000.0
634.4269	13.276965	0.03	2.1775608803004722
177.12592	3.7419748	2.0	1000.0
277.241	10.58695	2.0	1000.0
197.12007	5.4650173	2.0	1000.0
369.2872	10.493019	2.0	1000.0
366.23807	11.433065	2.0	1000.0
88.05267	6.087968	2.0	1000.0
150.0657	4.194983	2.0	1000.0
356.26907	9.535982	2.0	1000.0
234.15997	10.993026	2.0	1000.0
114.06745	4.3499947	2.0	1000.0
275.11343	5.011981	2.0	1000.0
398.22687	3.5100079	2.0	1000.0
143.1673	4.454	2.0	1000.0
673.8122	1.3369962	2.0	1000.0
186.08885	6.183032	2.0	1000.0
379.24887	10.939953	2.0	1000.0
868.47314	13.753939	2.0	1000.0
376.18915	7.474057	2.0	1000.0
350.2936	11.124021	2.0	1000.0
452.16	11.062989	2.0	1000.0
334.27176	12.683069	0.03	2.1775608803004722
112.05298	5.741964	2.0	1000.0
558.4105	15.375978	2.0	1000.0
310.15256	4.2919927	2.0	1000.0
454.16205	10.900923	2.0	1000.0
315.20352	5.1989803	2.0	1000.0
228.13383	5.76296	2.0	1000.0
246.14725	7.2470202	2.0	1000.0
762.8281	0.91299605	2.0	1000.0
322.24756	12.346046	2.0	1000.0
249.06792	9.404984	2.0	1000.0
101.12037	0.83999693	2.0	1000.0
681.80707	0.934998	2.0	1000.0
1044.578	13.674936	2.0	1000.0
137.12032	3.024011	2.0	1000.0
699.41907	11.033039	2.0	1000.0
208.14595	10.824046	2.0	1000.0
780.42096	13.792975	2.0	1000.0
103.09979	0.82900286	2.0	1000.0
767.52527	14.348043	2.0	1000.0
316.29736	15.390043	2.0	1000.0
413.20804	10.477039	2.0	1000.0
200.0977	4.3819933	2.0	1000.0
344.2563	11.679045	2.0	1000.0
383.16492	9.191944	2.0	1000.0
522.13544	9.6269655	2.0	1000.0
662.4457	14.443949	2.0	1000.0
556.2995	7.2959604	2.0	1000.0
352.12527	7.31597	2.0	1000.0
630.47546	16.603973	2.0	1000.0
144.09225	8.623034	2.0	1000.0
520.412	16.065956	2.0	1000.0
103.09949	12.842919	2.0	1000.0
380.30374	11.09703	0.03	2.1775608803004722
426.33154	15.17908	2.0	1000.0
289.2767	12.423952	2.0	1000.0
400.27963	12.757953	2.0	1000.0
332.2923	14.057027	2.0	1000.0
278.2245	13.556045	2.0	1000.0
231.16228	12.863916	2.0	1000.0
614.4581	14.381942	2.0	1000.0
117.04282	0.8590022	2.0	1000.0
414.2043	11.625979	2.0	1000.0
470.3076	6.5800204	2.0	1000.0
413.363	15.589941	2.0	1000.0
164.06808	0.8179954	2.0	1000.0
486.31766	13.337926	2.0	1000.0
428.16324	4.689967	2.0	1000.0
113.08387	3.8699956	2.0	1000.0
1023.612	12.829066	2.0	1000.0
165.07863	0.92800295	2.0	1000.0
170.13086	9.996049	2.0	1000.0
412.26505	5.929992	2.0	1000.0
58.04227	4.342019	2.0	1000.0
99.06812	1.239995	2.0	1000.0
343.18686	10.952016	2.0	1000.0
318.21735	13.687989	2.0	1000.0
769.4294	14.495085	2.0	1000.0
232.0685	6.2219825	2.0	1000.0
198.1618	11.115065	2.0	1000.0
314.07285	0.8219979	2.0	1000.0
394.3556	11.149942	2.0	1000.0
706.44727	13.224085	2.0	1000.0
170.09418	4.885988	2.0	1000.0
525.28546	11.9019785	2.0	1000.0
457.41302	13.1699505	2.0	1000.0
118.07849	9.208985	2.0	1000.0
413.36255	14.664038	2.0	1000.0
240.1725	10.5569935	2.0	1000.0
388.30115	16.647987	2.0	1000.0
276.16974	11.627961	2.0	1000.0
218.15187	6.489991	2.0	1000.0
266.98746	5.041011	2.0	1000.0
280.24023	12.790031	2.0	1000.0
232.20398	11.770997	2.0	1000.0
378.2921	8.186024	2.0	1000.0
676.35846	13.020018	2.0	1000.0
248.17653	12.538055	2.0	1000.0
562.4205	15.026952	2.0	1000.0
378.19534	4.343012	2.0	1000.0
230.09375	4.631998	2.0	1000.0
698.40155	13.4199505	2.0	1000.0
334.21194	11.469072	2.0	1000.0
425.343	11.741056	0.03	2.1775608803004722
800.5619	15.109958	2.0	1000.0
58.04234	5.8779917	2.0	1000.0
252.18304	7.937989	2.0	1000.0
426.2816	6.4470177	2.0	1000.0
